		85.00		48.01		85.55
		85.00		48.01		85.45
		85.00		47.46		85.18
		85.00		47.46		85.52
		85.00		47.46		85.79
		85.00		47.46		84.87
		85.00		47.46		85.48
		85.00		47.46		85.45
		85.00		47.35		85.05
		85.00		47.35		85.14
		85.00		47.35		85.52
		85.00		47.35		85.08
		85.00		47.35		84.94
		85.00		47.35		85.25
		85.00		47.46		85.15
		85.00		47.46		84.67
		85.00		47.46		85.21
		85.00		47.46		84.94
		85.00		47.46		84.67
		85.00		47.46		84.97
		85.00		47.70		85.31
		85.00		47.70		84.51
		85.00		47.70		85.14
		85.00		47.70		85.04
		85.00		47.70		84.74
		85.00		47.70		84.81
		85.00		47.89		85.07
		85.00		47.89		84.74
		85.00		47.89		84.64
		85.00		47.89		84.87
		85.00		47.89		84.77
		85.00		47.89		84.44
		85.00		48.34		84.84
		85.00		48.34		84.71
		85.00		48.34		84.61
		85.00		48.34		84.87
		85.00		48.34		85.38
		85.00		48.34		84.47
		85.00		48.45		85.14
		85.00		48.45		85.24
		85.00		48.45		84.88
		85.00		48.45		85.11
		85.00		48.45		85.45
		85.00		48.45		85.11
		85.00		47.87		85.11
		85.00		47.87		85.42
		85.00		47.87		85.31
		85.00		47.87		84.98
		85.00		47.87		85.45
		85.00		47.87		85.14
		85.00		47.81		84.94
		85.00		47.81		85.31
		85.00		47.81		85.55
		85.00		47.81		84.60
		85.00		47.81		85.31
		85.00		47.81		85.28
		85.00		47.63		84.84
		85.00		47.63		84.97
		85.00		47.63		85.21
		85.00		47.63		84.91
		85.00		47.63		84.80
		85.00		47.63		85.08
		85.00		47.78		84.91
		85.00		47.78		84.57
		85.00		47.78		85.01
		85.00		47.78		84.77
		85.00		47.78		84.54
		85.00		47.78		84.84
		85.00		48.02		85.14
		85.00		48.02		84.31
		85.00		48.02		85.01
		85.00		48.02		85.04
		85.00		48.02		84.71
		85.00		48.02		84.94
		85.00		47.95		85.28
		85.00		47.95		84.84
		85.00		47.95		84.81
		85.00		47.95		85.21
		115.00		47.95		84.94
		115.00		47.95		84.64
		115.00		81.34		86.22
		115.00		81.34		88.64
		115.00		81.34		90.74
		115.00		81.34		93.35
		115.00		81.34		95.78
		115.00		81.34		96.60
		115.00		75.84		99.14
		115.00		75.84		100.68
		115.00		75.84		101.50
		115.00		75.84		103.20
		115.00		75.84		105.08
		115.00		75.84		105.66
		115.00		75.84		107.08
		115.00		68.95		108.60
		115.00		68.95		109.27
		115.00		68.95		109.44
		115.00		68.95		110.74
		115.00		68.95		111.25
		115.00		68.95		111.72
		115.00		68.95		112.84
		115.00		64.61		113.98
		115.00		64.61		113.26
		115.00		64.61		114.77
		115.00		64.61		115.14
		115.00		64.61		115.40
		115.00		64.61		116.14
		115.00		64.61		117.10
		115.00		64.61		117.04
		115.00		60.52		117.29
		115.00		60.52		118.32
		115.00		60.52		118.00
		115.00		60.52		117.74
		115.00		60.52		118.59
		115.00		60.52		118.32
		115.00		60.52		118.13
		115.00		60.52		118.85
		115.00		58.01		118.79
		115.00		58.01		118.85
		115.00		58.01		119.31
		115.00		58.01		119.92
		115.00		58.01		118.53
		115.00		58.01		119.65
		115.00		58.01		119.65
		115.00		58.01		119.20
		115.00		56.66		120.05
		115.00		56.66		119.78
		115.00		56.66		119.39
		115.00		56.66		119.51
		115.00		56.66		119.92
		115.00		56.66		119.46
		115.00		56.66		119.25
		115.00		56.66		119.98
		115.00		54.73		119.39
		115.00		54.73		119.11
		115.00		54.73		119.58
		115.00		54.73		119.18
		115.00		54.73		118.59
		115.00		54.73		119.25
		115.00		54.73		118.79
		115.00		54.73		118.32
		115.00		55.30		119.05
		115.00		55.30		118.33
		115.00		55.30		117.93
		115.00		55.30		118.19
		115.00		55.30		118.79
		115.00		55.30		117.48
		115.00		55.30		118.45
		115.00		55.30		118.39
		115.00		54.39		117.61
		115.00		54.39		118.26
		115.00		54.39		117.94
		115.00		54.39		117.36
		115.00		54.39		117.16
		115.00		54.39		117.54
		115.00		54.39		117.16
		115.00		54.39		117.03
		115.00		55.03		117.49
		115.00		55.03		117.49
		115.00		55.03		116.78
		115.00		55.03		117.35
		115.00		55.03		117.29
		115.00		55.03		116.71
		115.00		55.03		117.22
		115.00		55.03		117.49
		115.00		54.02		116.08
		115.00		54.02		116.77
		115.00		54.02		116.84
		115.00		54.02		116.15
		115.00		54.02		116.59
		115.00		54.02		116.77
		115.00		54.02		116.28
		115.00		54.02		116.33
		115.00		54.66		116.84
		115.00		54.66		116.66
		115.00		54.66		115.89
		115.00		54.66		116.65
		115.00		54.66		116.33
		115.00		54.66		115.89
		115.00		54.66		116.39
		115.00		54.66		116.78
		115.00		53.83		115.33
		115.00		53.83		115.95
		115.00		53.83		115.64
		115.00		53.83		115.22
		115.00		53.83		115.14
		115.00		53.83		115.46
		115.00		53.83		114.60
		115.00		53.83		114.46
		115.00		55.93		114.65
		115.00		55.93		114.42
		115.00		55.93		113.86
		115.00		55.93		114.53
		115.00		55.93		113.98
		115.00		55.93		113.68
		115.00		55.93		113.92
		115.00		55.93		114.47
		115.00		56.06		113.25
		115.00		56.06		113.98
		115.00		56.06		114.40
		115.00		56.06		113.86
		115.00		56.06		114.28
		115.00		56.06		114.53
