2.51675,85,106.86
2.536884,85,106.86
2.557018,85,106.44
2.577152,85,107.14
2.597286,85,106.86
2.61742,85,106.44
2.637554,85,107.14
2.657688,85,106.7
2.677822,85,106.6
2.697956,85,106.92
2.71809,85,107.02
2.738224,85,106.81
2.758358,85,106.77
2.778492,85,107.24
2.798626,85,106.7
2.81876,85,106.76
2.838894,85,106.87
2.859028,85,106.7
2.879162,85,106.44
2.899296,85,107.46
2.91943,85,107.02
2.939564,85,106.75
2.959698,85,107.2
2.979832,85,106.86
2.999966,85,106.65
3.004436,115,107.62
3.0107785,115,109.15
3.017121,115,110.33
3.0234635,115,111.49
3.029806,115,113.13
3.0361485,115,113.98
3.042491,115,115.03
3.0488335,115,116.21
3.055176,115,117.09
3.0615185,115,117.61
3.067861,115,119.46
3.0742035,115,120.05
3.080546,115,120.18
3.0868885,115,121.77
3.093231,115,122.17
3.0995735,115,122.52
3.105916,115,123.6
3.1122585,115,124.08
3.118601,115,124.45
3.1249435,115,124.89
3.131286,115,125.98
3.1376285,115,126.13
3.143971,115,126.96
3.1503135,115,127.19
3.156656,115,127.48
3.1629985,115,127.79
3.169341,115,129.26
3.1756835,115,129.1
3.182026,115,129.02
3.1883685,115,130.37
3.194711,115,130.2
3.2010535,115,130.44
3.207396,115,131.25
3.2137385,115,131.4
3.220081,115,131.56
3.2264235,115,131.58
3.232766,115,132.78
3.2391085,115,132.37
3.245451,115,132.96
3.2517935,115,133.2
3.258136,115,133.36
3.2644785,115,133.28
3.270821,115,134.54
3.2771635,115,134.45
3.283506,115,133.86
3.2898485,115,135.06
3.296191,115,134.7
3.3025335,115,134.79
3.308876,115,135.65
3.3152185,115,135.56
3.321561,115,135.56
3.3279035,115,135.83
3.334246,115,136.33
3.3405885,115,136.25
3.346931,115,136.35
3.3532735,115,136.6
3.359616,115,136.34
3.3659585,115,136.6
3.372301,115,137.4
3.3786435,115,137.12
3.384986,115,136.94
3.3913285,115,137.57
3.397671,115,137.3
3.4040135,115,137.12
3.410356,115,138.01
3.4166985,115,137.92
3.423041,115,137.65
3.4293835,115,137.74
3.435726,115,138.63
3.4420685,115,138.01
3.448411,115,138.28
3.4547535,115,138.54
3.461096,115,138.54
3.4674385,115,138.09
3.473781,115,138.91
3.4801235,115,138.81
3.486466,115,138.36
3.4928085,115,139.28
3.499151,115,138.81
3.5054935,115,138.72
3.511836,115,139.28
3.5181785,115,139.17
3.524521,115,139.26
3.5308635,115,139.1
3.537206,115,139.9
3.5435485,115,139.26
3.549891,115,139.72
3.5562335,115,139.81
3.562576,115,139.72
3.5689185,115,139.26
3.575261,115,140.28
3.5816035,115,139.9
3.587946,115,139.44
3.5942885,115,140.28
3.600631,115,139.9
3.6069735,115,139.81
3.613316,115,140.28
3.6196585,115,140.27
3.626001,115,140.08
3.6323435,115,139.91
3.638686,115,140.73
3.6450285,115,140.17
3.651371,115,140.37
3.6577135,115,140.55
3.664056,115,140.36
3.6703985,115,139.81
3.676741,115,141.02
3.6830835,115,140.64
3.689426,115,140.26
3.6957685,115,141.11
3.702111,115,140.54
3.7084535,115,140.27
3.714796,115,140.93
3.7211385,115,140.72
3.727481,115,140.54
3.7338235,115,140.46
3.740166,115,141.1
3.7465085,115,140.45
3.752851,115,140.92
3.7591935,115,140.83
3.765536,115,140.54
3.7718785,115,140.45
3.778221,115,141.29
3.7845635,115,141
3.790906,115,140.54
3.7972485,115,141.29
3.803591,115,141.01
3.8099335,115,140.45
3.816276,115,141.21
3.8226185,115,140.91
3.828961,115,140.73
3.8353035,115,140.74
3.841646,115,141.47
3.8479885,115,140.73
3.854331,115,140.92
3.8606735,115,140.82
3.867016,115,140.82
3.8733585,115,140.54
3.879701,115,141.48
3.8860435,115,141.38
3.892386,115,140.82
3.8987285,115,141.57
3.905071,115,141.28
3.9114135,115,140.91
3.917756,115,141.21
3.9240985,115,141.1
3.930441,115,141.19
3.9367835,115,141.01
3.943126,115,141.66
3.9494685,115,141
3.955811,115,141.2
3.9621535,115,141.1
3.968496,115,141.1
3.9748385,115,140.73
3.981181,115,141.86
3.9875235,115,141.47
3.993866,115,140.91
4.0002085,115,141.67
4.006551,115,141.19
4.0128935,115,141.1
4.019236,115,141.58
4.0255785,115,141.47
4.031921,115,141.1
4.0382635,115,141.11
4.044606,115,141.84
4.0509485,115,141.19
4.057291,115,141.48
4.0636335,115,141.38
4.069976,115,141.47
4.0763185,115,140.82
4.082661,115,141.76
4.0890035,115,141.38
4.095346,115,140.91
4.1016885,115,141.76
4.108031,115,141.29
4.1143735,115,141.19
4.120716,115,141.86
4.1270585,115,141.75
4.133401,115,141.38
4.1397435,115,141.3
4.146086,115,141.85
4.1524285,115,141.38
4.158771,115,141.48
4.1651135,115,141.57
4.171456,115,141.38
4.1777985,115,141.1
4.184141,115,142.05
4.1904835,115,141.75
4.196826,115,141.38
4.2031685,115,142.04
4.209511,115,141.75
4.2158535,115,141.66
4.222196,115,141.86
4.2285385,115,141.94
4.234881,115,141.66
4.2412235,115,141.58
4.247566,115,142.22
4.2539085,115,141.47
4.260251,115,141.76
4.2665935,115,141.76
4.272936,115,141.75
4.2792785,115,141.38
4.285621,115,142.24
4.2919635,115,141.94
4.298306,115,141.38
4.3046485,115,142.24
4.310991,115,141.85
4.3173335,115,141.56
4.323676,115,142.05
4.3300185,115,142.03
4.336361,115,141.47
4.3427035,115,141.76
4.349046,115,142.32
4.3553885,115,141.38
4.361731,115,141.95
4.3680735,115,141.85
4.374416,115,141.66
4.3807585,115,141
4.387101,115,142.23
4.3934435,115,141.75
4.399786,115,141.19
4.4061285,115,142.33
4.412471,115,141.85
4.4188135,115,141.38
4.425156,115,141.86
4.4314985,115,141.94
4.437841,115,141.56
4.4441835,115,141.49
4.450526,115,142.22
4.4568685,115,141.47
4.463211,115,141.48
4.4695535,115,141.85
4.475896,115,141.75
4.4822385,115,141.28
4.488581,115,142.14
4.4949235,115,141.94
4.501266,115,141.19
4.5076085,115,142.05
4.513951,115,141.56
4.5202935,115,141.47
4.526636,115,141.96
4.5329785,115,141.94
4.539321,115,141.56
4.5456635,115,141.39
4.552006,115,142.13
4.5583485,115,141.47
4.564691,115,141.57
4.5710335,115,141.94
4.577376,115,141.56
4.5837185,115,141.19
4.590061,115,142.14
4.5964035,115,141.84
4.602746,115,141.28
4.6090885,115,141.95
4.615431,115,141.66
4.6217735,115,141.28
4.628116,115,141.95
4.6344585,115,142.03
4.640801,115,141.66
4.6471435,115,141.58
4.653486,115,142.32
4.6598285,115,141.66
4.666171,115,141.85
4.6725135,115,141.76
4.678856,115,141.66
4.6851985,115,141.38
4.691541,115,142.04
4.6978835,115,141.85
4.704226,115,141.38
4.7105685,115,142.05
4.716911,115,141.94
4.7232535,115,141.47
4.729596,115,142.14
4.7359385,115,141.84
4.742281,115,141.75
4.7486235,115,141.49
4.754966,115,142.22
4.7613085,115,141.75
4.767651,115,141.76
4.7739935,115,141.85
4.780336,115,141.75
4.7866785,115,141.38
4.793021,115,142.33
4.7993635,115,141.94
4.805706,115,141.19
4.8120485,115,142.05
4.818391,115,141.56
4.8247335,115,141.57
4.831076,115,141.86
4.8374185,115,141.94
4.843761,115,141.47
4.8501035,115,141.29
4.856446,115,142.03
4.8627885,115,141.56
4.869131,115,141.85
4.8754735,115,141.95
4.881816,115,141.56
4.8881585,115,141
4.894501,115,142.04
4.9008435,115,141.75
4.907186,115,141.19
4.9135285,115,141.95
4.919871,115,141.57
4.9262135,115,141.38
4.932556,115,141.86
4.9388985,115,141.85
4.945241,115,141.47
4.9515835,115,141.3
4.957926,115,142.13
4.9642685,115,141.47
4.970611,115,141.57
4.9769535,115,141.76
4.983296,115,141.56
4.9896385,115,141
4.995981,115,141.95
5.0023235,115,141.66
5.008666,115,141
5.0150085,115,141.86
5.021351,115,141.47
5.0276935,115,141.38
5.034036,115,141.77
5.0403785,115,141.75
5.046721,115,141.56
5.0530635,115,141.48
5.059406,115,142.13
5.0657485,115,141.56
5.072091,115,141.86
5.0784335,115,141.85
5.084776,115,141.75
5.0911185,115,141.19
5.097461,115,141.85
5.1038035,115,141.66
5.110146,115,141.28
5.1164885,115,141.95
5.122831,115,141.57
5.1291735,115,141.57
5.135516,115,141.86
5.1418585,115,141.75
5.148201,115,141.47
5.1545435,115,141.67
5.160886,115,142.41
5.1672285,115,141.56
5.173571,115,141.76
5.1799135,115,141.85
5.186256,115,141.75
5.1925985,115,141
5.198941,115,142.42
5.2052835,115,141.94
5.211626,115,141.28
5.2179685,115,141.95
5.224311,115,141.84
5.2306535,115,141.66
5.236996,115,142.14
5.2433385,115,141.94
5.249681,115,141.66
5.2560235,115,141.49
5.262366,115,142.22
5.2687085,115,141.47
5.275051,115,141.85
5.2813935,115,141.94
5.287736,115,141.66
5.2940785,115,141.28
5.300421,115,142.33
5.3067635,115,142.03
5.313106,115,141.19
5.3194485,115,141.95
5.325791,115,141.66
5.3321335,115,141.47
5.338476,115,141.86
5.3448185,115,141.94
5.351161,115,141.47
5.3575035,115,141.48
5.363846,115,142.13
5.3701885,115,141.38
5.376531,115,141.67
5.3828735,115,141.76
5.389216,115,141.56
5.3955585,115,141
5.401901,115,141.95
5.4082435,115,141.85
5.414586,115,141.19
5.4209285,115,141.95
5.427271,115,141.47
5.4336135,115,141.38
5.439956,115,141.67
5.4462985,115,141.84
5.452641,115,141.38
5.4589835,115,141.11
5.465326,115,142.03
5.4716685,115,141.28
5.478011,115,141.57
5.4843535,115,141.66
5.490696,115,141.38
5.4970385,115,141.28
5.503381,115,142.14
5.5097235,115,141.94
5.516066,115,141.28
5.5224085,115,142.23
5.528751,115,141.56
5.5350935,115,141.56
5.541436,115,141.77
5.5477785,115,141.84
5.554121,115,141.47
5.5604635,115,141.67
5.566806,115,142.03
5.5731485,115,141.38
5.579491,115,141.77
5.5858335,115,141.94
5.592176,115,141.47
5.5985185,115,141.1
5.604861,115,142.14
5.6112035,115,141.84
5.617546,115,141.38
5.6238885,115,142.05
5.630231,115,141.75
5.6365735,115,141.47
5.642916,115,141.95
5.6492585,115,141.94
5.655601,115,141.75
5.6619435,115,141.39
5.668286,115,142.03
5.6746285,115,141.47
5.680971,115,141.95
5.6873135,115,141.85
5.693656,115,141.56
5.6999985,115,141.28
5.706341,115,142.23
5.7126835,115,141.75
5.719026,115,141.56
5.7253685,115,142.24
5.731711,115,141.94
5.7380535,115,141.66
5.744396,115,141.95
5.7507385,115,142.03
5.757081,115,141.94
5.7634235,115,141.58
5.769766,115,142.22
5.7761085,115,141.66
5.782451,115,141.85
5.7887935,115,142.04
5.795136,115,141.85
5.8014785,115,141.38
5.807821,115,142.33
5.8141635,115,141.94
5.820506,115,141.28
5.8268485,115,142.23
5.833191,115,141.75
5.8395335,115,141.75
5.845876,115,142.05
5.8522185,115,141.94
5.858561,115,141.66
5.8649035,115,141.48
5.871246,115,142.13
5.8775885,115,141.66
5.883931,115,141.95
5.8902735,115,142.03
5.896616,115,141.57
5.9029585,115,141.38
5.909301,115,142.23
5.9156435,115,142.03
5.921986,115,141.19
5.9283285,115,142.14
5.934671,115,141.94
5.9410135,115,141.75
5.947356,115,141.95
5.9536985,115,142.13
5.960041,115,141.66
5.9663835,115,141.58
5.972726,115,142.22
5.9790685,115,141.94
5.985411,115,142.14
5.9917535,115,142.04
5.998096,115,141.56
6.0044385,115,141.47
6.0124785,85,141.95
6.0205185,85,140.18
6.0285585,85,138.36
6.0365985,85,138.02
6.0446385,85,136.51
6.0526785,85,135.48
6.0607185,85,134.89
6.0687585,85,133.94
6.0767985,85,132.86
6.0848385,85,131.49
6.0928785,85,131.4
6.1009185,85,129.96
6.1089585,85,129.1
6.1169985,85,128.64
6.1250385,85,127.56
6.1330785,85,126.43
6.1411185,85,126.6
6.1491585,85,125.54
6.1571985,85,124.3
6.1652385,85,124.46
6.1732785,85,123.44
6.1813185,85,122.73
6.1893585,85,122.39
6.1973985,85,121.75
6.2054385,85,120.86
6.2134785,85,120.33
6.2215185,85,120.32
6.2295585,85,119.32
6.2375985,85,119.12
6.2456385,85,118.39
6.2536785,85,118
6.2617185,85,117.35
6.2697585,85,117.81
6.2777985,85,116.9
6.2858385,85,116.14
6.2938785,85,116.34
6.3019185,85,115.64
6.3099585,85,115.2
6.3179985,85,115.15
6.3260385,85,114.83
6.3340785,85,114.1
6.3421185,85,113.98
6.3501585,85,114.1
6.3581985,85,113.43
6.3662385,85,113.26
6.3742785,85,113.02
6.3823185,85,112.6
6.3903585,85,111.89
6.3983985,85,112.67
6.4064385,85,111.89
6.4144785,85,111.31
6.4225185,85,111.89
6.4305585,85,111.48
6.4385985,85,111.02
6.4466385,85,111.15
6.4546785,85,111.02
6.4627185,85,110.62
6.4707585,85,110.29
6.4787985,85,110.62
6.4868385,85,110.22
6.4948785,85,110.06
6.5029185,85,109.94
6.5109585,85,109.82
6.5189985,85,109.37
6.5270385,85,110.12
6.5350785,85,109.71
6.5431185,85,109.09
6.5511585,85,109.67
6.5591985,85,109.32
6.5672385,85,109.15
6.5752785,85,109.39
6.5833185,85,109.15
6.5913585,85,108.87
6.5993985,85,108.67
6.6074385,85,109.04
6.6154785,85,108.71
6.6235185,85,108.72
6.6315585,85,108.6
6.6395985,85,108.49
6.6476385,85,107.94
6.6556785,85,108.71
6.6637185,85,108.32
6.6717585,85,107.94
6.6797985,85,108.55
6.6878385,85,108.21
6.6958785,85,108
6.7039185,85,108.39
6.7119585,85,108.21
6.7199985,85,107.99
6.7280385,85,107.84
6.7360785,85,108.21
6.7441185,85,107.83
6.7521585,85,108
6.7601985,85,107.73
6.7682385,85,107.67
6.7762785,85,107.18
6.7843185,85,107.94
6.7923585,85,107.72
6.8003985,85,107.34
6.8084385,85,108.01
6.8164785,85,107.56
6.8245185,85,107.35
6.8325585,85,107.73
6.8405985,85,107.61
6.8486385,85,107.56
6.8566785,85,107.46
6.8647185,85,107.89
6.8727585,85,107.4
6.8807985,85,107.57
6.8888385,85,107.62
6.8968785,85,107.56
6.9049185,85,107.29
6.9129585,85,108
6.9209985,85,107.72
6.9290385,85,107.18
6.9370785,85,107.84
6.9451185,85,107.51
6.9531585,85,107.45
6.9611985,85,107.74
6.9692385,85,107.56
6.9772785,85,107.45
6.9853185,85,107.47
6.9933585,85,107.83
7.0013985,85,107.34
7.0094385,85,107.51
7.0174785,85,107.62
7.0255185,85,107.29
7.0335585,85,107.18
7.0415985,85,107.84
7.0496385,85,107.45
7.0576785,85,107.02
7.0657185,85,107.78
7.0737585,85,107.4
7.0817985,85,107.35
7.0898385,85,107.68
7.0978785,85,107.51
7.1059185,85,107.29
7.1139585,85,107.24
7.1219985,85,107.72
7.1300385,85,107.29
7.1380785,85,107.41
7.1461185,85,107.35
7.1541585,85,107.18
7.1621985,85,106.91
7.1702385,85,107.84
7.1782785,85,107.56
7.1863185,85,107.02
7.1943585,85,107.74
7.2023985,85,107.4
7.2104385,85,107.24
7.2184785,85,107.41
7.2265185,85,107.29
7.2345585,85,107.24
7.2425985,85,107.14
7.2506385,85,107.61
7.2586785,85,107.13
7.2667185,85,107.35
7.2747585,85,107.46
7.2827985,85,107.24
7.2908385,85,106.92
7.2988785,85,107.62
7.3069185,85,107.51
7.3149585,85,106.91
7.3229985,85,107.52
7.3310385,85,107.24
7.3390785,85,107.13
7.3471185,85,107.35
7.3551585,85,107.45
7.3631985,85,107.24
7.3712385,85,107.19
7.3792785,85,107.56
7.3873185,85,107.13
7.3953585,85,107.24
7.4033985,85,107.29
7.4114385,85,107.13
7.4194785,85,106.91
7.4275185,85,107.52
7.4355585,85,107.29
7.4435985,85,106.86
7.4516385,85,107.4
7.4596785,85,107.18
7.4677185,85,107.13
7.4757585,85,107.41
7.4837985,85,107.34
7.4918385,85,107.02
7.4998785,85,107.08
7.5079185,85,107.56
7.5159585,85,107.29
7.5239985,85,107.35
7.5320385,85,107.35
7.5400785,85,107.13
7.5481185,85,106.81
7.5561585,85,107.68
7.5641985,85,107.35
7.5722385,85,106.92
7.5802785,85,107.57
7.5883185,85,107.34
7.5963585,85,107.02
7.6043985,85,107.52
7.6124385,85,107.34
7.6204785,85,107.18
7.6285185,85,107.09
7.6365585,85,107.61
7.6445985,85,107.24
7.6526385,85,107.46
7.6606785,85,107.4
7.6687185,85,107.18
7.6767585,85,106.92
7.6847985,85,107.62
7.6928385,85,107.4
7.7008785,85,106.86
7.7089185,85,107.68
7.7169585,85,107.34
7.7249985,85,107.02
7.7330385,85,107.41
7.7410785,85,107.34
7.7491185,85,107.18
7.7571585,85,107.03
7.7651985,85,107.45
7.7732385,85,107.13
7.7812785,85,107.19
7.7893185,85,107.24
7.7973585,85,107.13
7.8053985,85,106.81
7.8134385,85,107.63
7.8214785,85,107.24
7.8295185,85,106.86
7.8375585,85,107.51
7.8455985,85,107.29
7.8536385,85,107.13
7.8616785,85,107.35
7.8697185,85,107.4
7.8777585,85,107.18
7.8857985,85,107.19
7.8938385,85,107.78
7.9018785,85,107.35
7.9099185,85,107.35
7.9179585,85,107.45
7.9259985,85,107.34
7.9340385,85,106.97
7.9420785,85,107.63
7.9501185,85,107.51
7.9581585,85,106.97
7.9661985,85,107.73
7.9742385,85,107.51
7.9822785,85,107.24
7.9903185,85,107.63
7.9983585,85,107.45
8.0063985,85,107.29
8.0144385,85,107.25
8.0224785,85,107.72
8.0305185,85,107.29
8.0385585,85,107.46
8.0465985,85,107.35
8.0546385,85,107.29
8.0626785,85,106.97
8.0707185,85,107.67
8.0787585,85,107.56
8.0867985,85,107.07
8.0948385,85,107.63
8.1028785,85,107.35
8.1109185,85,107.24
8.1189585,85,107.51
8.1269985,85,107.51
8.1350385,85,107.34
8.1430785,85,107.14
8.1511185,85,107.62
8.1591585,85,107.35
8.1671985,85,107.35
8.1752385,85,107.51
8.1832785,85,107.4
8.1913185,85,107.08
8.1993585,85,107.79
8.2073985,85,107.51
8.2154385,85,106.97
8.2234785,85,107.73
8.2315185,85,107.29
8.2395585,85,107.29
8.2475985,85,107.52
8.2556385,85,107.51
8.2636785,85,107.29
8.2717185,85,107.19
8.2797585,85,107.72
8.2877985,85,107.24
8.2958385,85,107.57
8.3038785,85,107.35
8.3119185,85,107.24
8.3199585,85,106.97
8.3279985,85,107.56
8.3360385,85,107.51
8.3440785,85,106.97
8.3521185,85,107.68
8.3601585,85,107.34
8.3681985,85,107.18
8.3762385,85,107.51
8.3842785,85,107.34
8.3923185,85,107.19
8.4003585,85,107.25
8.4083985,85,107.72
8.4164385,85,107.29
8.4244785,85,107.3
8.4325185,85,107.4
8.4405585,85,107.24
8.4485985,85,106.92
8.4566385,85,107.84
8.4646785,85,107.51
8.4727185,85,107.08
8.4807585,85,107.73
8.4887985,85,107.34
8.4968385,85,107.24
8.5048785,85,107.63
8.5129185,85,107.56
8.5209585,85,107.29
8.5289985,85,107.3
8.5370385,85,107.83
8.5450785,85,107.29
8.5531185,85,107.57
8.5611585,85,107.56
8.5691985,85,107.4
8.5772385,85,107.02
8.5852785,85,107.84
8.5933185,85,107.56
8.6013585,85,107.13
8.6093985,85,107.84
8.6174385,85,107.45
8.6254785,85,107.18
8.6335185,85,107.57
8.6415585,85,107.56
8.6495985,85,107.35
8.6576385,85,107.25
8.6656785,85,107.72
8.6737185,85,107.34
8.6817585,85,107.51
8.6897985,85,107.51
8.6978385,85,107.45
8.7058785,85,107.18
8.7139185,85,107.9
8.7219585,85,107.45
8.7299985,85,107.13
8.7380385,85,107.84
8.7460785,85,107.45
8.7541185,85,107.35
8.7621585,85,107.58
8.7701985,85,107.51
8.7782385,85,107.34
8.7862785,85,107.24
8.7943185,85,107.78
8.8023585,85,107.45
8.8103985,85,107.52
8.8184385,85,107.46
8.8264785,85,107.4
8.8345185,85,107.02
8.8425585,85,107.78
8.8505985,85,107.56
8.8586385,85,107.08
8.8666785,85,107.73
8.8747185,85,107.34
8.8827585,85,107.18
8.8907985,85,107.62
8.8988385,85,107.51
8.9068785,85,107.29
8.9149185,85,107.3
8.9229585,85,107.67
8.9309985,85,107.29
8.9390385,85,107.4
8.9470785,85,107.56
8.9551185,85,107.24
8.9631585,85,107.08
8.9711985,85,107.9
8.9792385,85,107.56
8.9872785,85,107.08
8.9953185,85,107.78
9.0033585,85,107.51
9.0113985,85,107.4
9.0194385,115,108.51
9.0274785,115,109.94
9.0355185,115,110.91
9.0435585,115,112.08
9.0515985,115,113.79
9.0596385,115,114.28
9.0676785,115,115.47
9.0757185,115,116.4
9.0837585,115,117.16
