		85.00		49.01		85.41
		85.00		49.01		85.89
		85.00		49.01		85.76
		85.00		48.29		85.45
		85.00		48.29		85.86
		85.00		48.29		85.62
		85.00		48.29		85.28
		85.00		48.29		85.72
		85.00		48.29		85.96
		85.00		47.87		85.01
		85.00		47.87		85.62
		85.00		47.87		85.52
		85.00		47.87		85.05
		85.00		47.87		85.14
		85.00		47.87		85.24
		85.00		48.43		84.91
		85.00		48.43		84.87
		85.00		48.43		85.24
		85.00		48.43		85.08
		85.00		48.43		84.67
		85.00		48.43		85.11
		85.00		48.51		84.84
		85.00		48.51		84.54
		85.00		48.51		84.84
		85.00		48.51		85.25
		85.00		48.51		84.24
		85.00		48.51		84.94
		85.00		48.68		84.94
		85.00		48.68		84.51
		85.00		48.68		84.64
		85.00		48.68		85.04
		85.00		48.68		84.61
		85.00		48.68		84.60
		85.00		49.07		85.04
		85.00		49.07		85.01
		85.00		49.07		84.81
		85.00		49.07		85.21
		85.00		49.07		85.11
		85.00		49.07		84.94
		85.00		48.79		85.38
		85.00		48.79		85.66
		85.00		48.79		84.77
		85.00		48.79		85.45
		85.00		48.79		85.38
		85.00		48.79		84.98
		85.00		48.76		85.18
		85.00		48.76		85.38
		85.00		48.76		85.01
		85.00		48.76		84.97
		85.00		48.76		85.38
		85.00		48.76		85.18
		85.00		48.55		84.87
		85.00		48.55		85.21
		85.00		48.55		85.04
		85.00		48.55		84.74
		85.00		48.55		85.01
		85.00		48.55		85.35
		85.00		48.31		84.34
		85.00		48.31		85.01
		85.00		48.31		84.91
		85.00		48.31		84.54
		85.00		48.31		84.74
		85.00		48.31		84.97
		85.00		48.64		84.64
		85.00		48.64		84.54
		85.00		48.64		84.91
		85.00		48.64		84.77
		85.00		48.64		84.47
		85.00		48.64		84.98
		85.00		48.64		84.74
		85.00		48.64		84.47
		85.00		48.64		84.81
		85.00		48.64		85.11
		85.00		48.64		84.14
		85.00		48.64		84.84
		85.00		48.80		84.77
		85.00		48.80		84.44
		85.00		48.80		84.64
		85.00		48.80		84.81
		115.00		48.80		84.54
		115.00		48.80		84.44
		115.00		82.80		85.77
		115.00		82.80		88.24
		115.00		82.80		90.37
		115.00		82.80		92.76
		115.00		82.80		94.63
		115.00		82.80		96.42
		115.00		77.24		98.64
		115.00		77.24		100.54
		115.00		77.24		101.26
		115.00		77.24		103.21
		115.00		77.24		104.72
		115.00		77.24		105.50
		115.00		77.24		107.08
		115.00		70.11		108.65
		115.00		70.11		109.00
		115.00		70.11		109.71
		115.00		70.11		111.08
		115.00		70.11		111.49
		115.00		70.11		111.78
		115.00		70.11		113.44
		115.00		65.03		113.62
		115.00		65.03		114.04
		115.00		65.03		114.90
		115.00		65.03		115.95
		115.00		65.03		115.09
		115.00		65.03		116.71
		115.00		65.03		116.91
		115.00		65.03		116.91
		115.00		61.55		117.61
		115.00		61.55		118.06
		115.00		61.55		117.74
		115.00		61.55		117.87
		115.00		61.55		118.53
		115.00		61.55		118.26
		115.00		61.55		118.00
		115.00		61.55		118.99
		115.00		58.74		119.12
		115.00		58.74		118.59
		115.00		58.74		119.18
		115.00		58.74		118.79
		115.00		58.74		118.66
		115.00		58.74		118.92
		115.00		58.74		119.38
		115.00		58.74		118.26
		115.00		58.53		119.05
		115.00		58.53		119.65
		115.00		58.53		118.46
		115.00		58.53		119.25
		115.00		58.53		119.25
		115.00		58.53		118.79
		115.00		58.53		118.98
		115.00		58.53		119.72
		115.00		56.07		119.06
		115.00		56.07		119.31
		115.00		56.07		119.38
		115.00		56.07		118.80
		115.00		56.07		118.59
		115.00		56.07		119.25
		115.00		56.07		118.86
		115.00		56.07		118.26
		115.00		56.49		118.92
		115.00		56.49		118.59
		115.00		56.49		118.26
		115.00		56.49		118.58
		115.00		56.49		118.85
		115.00		56.49		117.61
		115.00		56.49		118.52
		115.00		56.49		118.26
		115.00		55.65		117.55
		115.00		55.65		118.26
		115.00		55.65		118.19
		115.00		55.65		117.61
		115.00		55.65		117.54
		115.00		55.65		117.87
		115.00		55.65		116.97
		115.00		55.65		116.90
		115.00		56.33		117.06
		115.00		56.33		117.22
		115.00		56.33		116.71
		115.00		56.33		117.49
		115.00		56.33		117.10
		115.00		56.33		116.78
		115.00		56.33		117.29
		115.00		56.33		117.55
		115.00		55.13		116.46
		115.00		55.13		116.96
		115.00		55.13		116.78
		115.00		55.13		116.22
		115.00		55.13		115.95
		115.00		55.13		116.33
		115.00		55.13		115.58
		115.00		55.13		115.64
		115.00		56.60		116.20
		115.00		56.60		115.83
		115.00		56.60		115.52
		115.00		56.60		115.89
		115.00		56.60		115.83
		115.00		56.60		115.45
		115.00		56.60		116.08
		115.00		56.60		116.59
		115.00		55.38		115.15
		115.00		55.38		116.14
		115.00		55.38		115.89
		115.00		55.38		115.53
		115.00		55.38		115.58
		115.00		55.38		115.96
		115.00		55.38		115.46
		115.00		55.38		115.27
		115.00		56.45		115.89
		115.00		56.45		115.52
		115.00		56.45		115.27
		115.00		56.45		115.83
		115.00		56.45		115.45
		115.00		56.45		115.02
		115.00		56.45		115.58
		115.00		56.45		115.89
		115.00		55.69		114.59
		115.00		55.69		115.33
		115.00		55.69		115.27
		115.00		55.69		114.59
		115.00		55.69		114.71
		115.00		55.69		115.02
		115.00		55.69		114.47
		115.00		55.69		114.22
		115.00		57.32		114.89
		115.00		57.32		114.47
		115.00		57.32		114.16
		115.00		57.32		114.53
		115.00		57.32		114.41
		115.00		57.32		114.10
		115.00		57.32		114.59
		115.00		57.32		114.90
		115.00		56.77		113.92
		115.00		56.77		114.40
		115.00		56.77		114.65
		115.00		56.77		113.86
		115.00		56.77		114.46
		115.00		56.77		114.65
		115.00		56.77		114.22
		115.00		56.77		114.28
		115.00		57.48		114.84
		115.00		57.48		114.53
		115.00		57.48		114.22
		115.00		57.48		114.90
		115.00		57.48		114.59
		115.00		57.48		114.47
		115.00		57.48		114.83
		115.00		57.48		115.33
		115.00		56.49		114.29
		115.00		56.49		115.20
		115.00		56.49		114.96
		115.00		56.49		114.72
		115.00		56.49		114.95
		115.00		56.49		115.33
		115.00		56.49		114.72
		115.00		56.49		114.77
		115.00		57.04		115.45
		115.00		57.04		114.96
		115.00		57.04		114.65
		115.00		57.04		115.52
		115.00		57.04		115.14
		115.00		57.04		114.77
		115.00		57.04		115.51
		115.00		57.04		115.89
		115.00		55.84		114.83
		115.00		55.84		115.45
		115.00		55.84		115.39
		115.00		55.84		114.78
		115.00		55.84		115.02
		115.00		55.84		115.27
		115.00		55.84		114.77
		115.00		55.84		114.59
		115.00		57.07		115.27
		115.00		57.07		114.84
		115.00		57.07		114.53
		115.00		57.07		115.08
		115.00		57.07		114.71
		115.00		57.07		114.40
		115.00		57.07		115.02
		115.00		57.07		115.45
		115.00		56.21		114.40
		115.00		56.21		114.96
		115.00		56.21		115.20
		115.00		56.21		114.41
		115.00		56.21		114.77
		115.00		56.21		114.90
		115.00		56.21		114.59
		115.00		56.21		114.28
		115.00		57.40		114.96
		115.00		57.40		114.40
		115.00		57.40		114.22
		115.00		57.40		114.77
		115.00		57.40		114.53
		115.00		57.40		114.34
		115.00		57.40		114.90
		115.00		56.90		115.27
		115.00		56.90		114.04
		115.00		56.90		114.77
		115.00		56.90		114.96
		115.00		56.90		114.10
		115.00		56.90		114.65
		115.00		56.90		114.90
		115.00		56.90		114.53
		115.00		57.33		114.40
		115.00		57.33		115.02
		115.00		57.33		114.83
		115.00		57.33		114.47
		115.00		57.33		115.08
		115.00		57.33		114.90
		115.00		57.33		114.59
		115.00		57.33		115.02
		115.00		56.91		115.58
		115.00		56.91		114.28
		115.00		56.91		115.08
		115.00		56.91		115.27
		115.00		56.91		114.59
		115.00		56.91		114.83
		115.00		56.91		115.14
		115.00		56.91		114.77
		115.00		57.18		114.65
		115.00		57.18		115.39
		115.00		57.18		115.02
		115.00		57.18		114.65
		115.00		57.18		115.27
		115.00		57.18		115.08
		115.00		57.18		114.71
		115.00		57.18		115.39
		115.00		56.55		115.08
		115.00		56.55		114.65
		115.00		56.55		115.14
		115.00		56.55		115.58
		115.00		56.55		114.46
		115.00		56.55		115.02
		115.00		56.55		115.14
		115.00		56.72		114.59
		115.00		56.72		114.83
		115.00		56.72		115.08
		115.00		56.72		114.47
		115.00		56.72		114.47
		115.00		56.72		115.08
		115.00		56.72		114.65
		115.00		56.72		114.22
		115.00		57.71		114.71
		115.00		57.71		114.34
		115.00		57.71		114.10
		115.00		57.71		114.71
		115.00		57.71		115.02
		115.00		57.71		113.92
		115.00		57.71		114.77
		115.00		57.71		114.96
		115.00		57.09		114.22
		115.00		57.09		114.71
		115.00		57.09		115.08
		115.00		57.09		114.65
		115.00		57.09		114.53
		115.00		57.09		115.20
		115.00		57.09		114.84
		115.00		57.09		114.71
		115.00		57.38		115.27
		115.00		57.38		114.90
		115.00		57.38		114.46
		115.00		57.38		115.33
		115.00		57.38		115.64
		115.00		57.38		114.53
		115.00		57.38		115.27
		115.00		57.38		115.39
		115.00		56.69		114.78
		115.00		56.69		115.14
		115.00		56.69		115.39
		115.00		56.69		114.96
		115.00		56.69		114.77
		115.00		56.69		115.33
		115.00		56.69		114.84
		115.00		56.69		114.34
		115.00		57.76		114.96
		115.00		57.76		114.65
